2026-04-16 16:41:24,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 16:41:54,SOLUSDT,Maximo:89.9,Actual:89.44,Retroceso:0.51%
2026-04-16 16:41:54,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:41:54,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:42:25,SOLUSDT,Maximo:89.9,Actual:89.41,Retroceso:0.55%
2026-04-16 16:42:25,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:42:25,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 16:42:55,SOLUSDT,Maximo:89.9,Actual:89.37,Retroceso:0.59%
2026-04-16 16:42:55,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:42:55,DOTUSDT,Maximo:1.343,Actual:1.332,Retroceso:0.82%
2026-04-16 16:43:27,SOLUSDT,Maximo:89.9,Actual:89.37,Retroceso:0.59%
2026-04-16 16:43:27,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:43:27,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 16:43:58,SOLUSDT,Maximo:89.9,Actual:89.33,Retroceso:0.63%
2026-04-16 16:43:58,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:43:58,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:44:29,SOLUSDT,Maximo:89.9,Actual:89.38,Retroceso:0.58%
2026-04-16 16:44:29,LINKUSDT,Maximo:9.61,Actual:9.5,Retroceso:1.14%
2026-04-16 16:44:29,DOTUSDT,Maximo:1.343,Actual:1.331,Retroceso:0.89%
2026-04-16 16:44:59,SOLUSDT,Maximo:89.9,Actual:89.37,Retroceso:0.59%
2026-04-16 16:44:59,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:44:59,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 16:45:31,SOLUSDT,Maximo:89.9,Actual:89.32,Retroceso:0.65%
2026-04-16 16:45:31,LINKUSDT,Maximo:9.61,Actual:9.5,Retroceso:1.14%
2026-04-16 16:45:31,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 16:46:02,SOLUSDT,Maximo:89.9,Actual:89.32,Retroceso:0.65%
2026-04-16 16:46:02,LINKUSDT,Maximo:9.61,Actual:9.5,Retroceso:1.14%
2026-04-16 16:46:02,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:46:33,SOLUSDT,Maximo:89.9,Actual:89.3,Retroceso:0.67%
2026-04-16 16:46:33,LINKUSDT,Maximo:9.61,Actual:9.5,Retroceso:1.14%
2026-04-16 16:46:33,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:47:03,SOLUSDT,Maximo:89.9,Actual:89.3,Retroceso:0.67%
2026-04-16 16:47:03,LINKUSDT,Maximo:9.61,Actual:9.5,Retroceso:1.14%
2026-04-16 16:47:03,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:47:35,SOLUSDT,Maximo:89.9,Actual:89.38,Retroceso:0.58%
2026-04-16 16:47:35,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:47:35,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 16:48:05,SOLUSDT,Maximo:89.9,Actual:89.42,Retroceso:0.53%
2026-04-16 16:48:05,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:48:05,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:48:35,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:48:35,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:49:07,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:49:07,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:49:37,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:49:37,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 16:49:37,NEARUSDT,Maximo:1.43,Actual:1.422,Retroceso:0.56%
2026-04-16 16:50:08,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:50:08,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 16:50:38,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:50:38,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:51:10,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:51:10,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:51:40,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:51:40,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:52:11,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:52:11,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:52:42,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:52:42,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:53:12,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:53:12,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:53:42,LINKUSDT,Maximo:9.61,Actual:9.51,Retroceso:1.04%
2026-04-16 16:53:42,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:54:13,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:54:13,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:54:43,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:54:43,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:55:14,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:55:14,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 16:55:44,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:55:44,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:56:15,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:56:15,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:56:46,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:56:46,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 16:57:17,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:57:17,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:57:47,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 16:57:47,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 16:58:18,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:58:18,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 16:58:48,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 16:58:48,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 16:59:19,LINKUSDT,Maximo:9.61,Actual:9.53,Retroceso:0.83%
2026-04-16 16:59:19,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 16:59:50,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 16:59:50,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:00:20,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:00:20,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 17:00:51,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:00:51,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:01:21,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:01:21,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:01:53,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:01:53,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:02:23,SOLUSDT,Maximo:89.9,Actual:89.35,Retroceso:0.61%
2026-04-16 17:02:23,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:02:23,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:02:54,SOLUSDT,Maximo:89.9,Actual:89.39,Retroceso:0.57%
2026-04-16 17:02:54,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:02:54,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 17:03:25,SOLUSDT,Maximo:89.9,Actual:89.45,Retroceso:0.50%
2026-04-16 17:03:25,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:03:25,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 17:03:55,SOLUSDT,Maximo:89.9,Actual:89.38,Retroceso:0.58%
2026-04-16 17:03:55,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:03:55,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 17:04:26,SOLUSDT,Maximo:89.9,Actual:89.42,Retroceso:0.53%
2026-04-16 17:04:26,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:04:26,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 17:04:56,SOLUSDT,Maximo:89.9,Actual:89.38,Retroceso:0.58%
2026-04-16 17:04:56,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:04:56,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:05:26,SOLUSDT,Maximo:89.9,Actual:89.33,Retroceso:0.63%
2026-04-16 17:05:26,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:05:26,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:05:57,SOLUSDT,Maximo:89.9,Actual:89.42,Retroceso:0.53%
2026-04-16 17:05:57,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:05:57,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:06:28,SOLUSDT,Maximo:89.9,Actual:89.38,Retroceso:0.58%
2026-04-16 17:06:28,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:06:28,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:06:58,SOLUSDT,Maximo:89.9,Actual:89.36,Retroceso:0.60%
2026-04-16 17:06:58,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:06:58,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:07:28,SOLUSDT,Maximo:89.9,Actual:89.36,Retroceso:0.60%
2026-04-16 17:07:28,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:07:28,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:07:59,SOLUSDT,Maximo:89.9,Actual:89.4,Retroceso:0.56%
2026-04-16 17:07:59,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:07:59,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:08:29,DOTUSDT,Maximo:1.343,Actual:1.331,Retroceso:0.89%
2026-04-16 17:09:00,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:09:30,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:10:00,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:10:31,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:10:31,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:11:01,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:11:01,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 17:11:33,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:11:33,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:12:03,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:12:03,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:12:35,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:12:35,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:13:05,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:13:05,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:13:36,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:13:36,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:14:06,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:14:06,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:14:36,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:14:36,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 17:15:07,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:15:07,DOTUSDT,Maximo:1.343,Actual:1.328,Retroceso:1.12%
2026-04-16 17:15:37,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:15:37,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 17:16:08,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:16:08,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:16:39,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:16:39,DOTUSDT,Maximo:1.343,Actual:1.327,Retroceso:1.19%
2026-04-16 17:17:09,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:17:09,DOTUSDT,Maximo:1.343,Actual:1.329,Retroceso:1.04%
2026-04-16 17:17:39,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:17:39,DOTUSDT,Maximo:1.343,Actual:1.331,Retroceso:0.89%
2026-04-16 17:18:10,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:18:10,DOTUSDT,Maximo:1.343,Actual:1.334,Retroceso:0.67%
2026-04-16 17:18:40,LINKUSDT,Maximo:9.61,Actual:9.56,Retroceso:0.52%
2026-04-16 17:18:40,DOTUSDT,Maximo:1.343,Actual:1.333,Retroceso:0.74%
2026-04-16 17:19:11,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:19:11,DOTUSDT,Maximo:1.343,Actual:1.334,Retroceso:0.67%
2026-04-16 17:19:41,LINKUSDT,Maximo:9.61,Actual:9.55,Retroceso:0.62%
2026-04-16 17:19:41,DOTUSDT,Maximo:1.343,Actual:1.334,Retroceso:0.67%
2026-04-16 17:20:12,LINKUSDT,Maximo:9.61,Actual:9.54,Retroceso:0.73%
2026-04-16 17:20:12,DOTUSDT,Maximo:1.343,Actual:1.332,Retroceso:0.82%
2026-04-16 17:20:43,SOLUSDT,Maximo:89.9,Actual:89.4,Retroceso:0.56%
2026-04-16 17:20:43,LINKUSDT,Maximo:9.61,Actual:9.52,Retroceso:0.94%
2026-04-16 17:20:43,DOTUSDT,Maximo:1.343,Actual:1.333,Retroceso:0.74%
2026-04-16 17:21:13,SOLUSDT,Maximo:89.9,Actual:89.24,Retroceso:0.73%
2026-04-16 17:21:13,LINKUSDT,Maximo:9.61,Actual:9.49,Retroceso:1.25%
2026-04-16 17:21:13,DOTUSDT,Maximo:1.343,Actual:1.33,Retroceso:0.97%
2026-04-16 17:21:13,NEARUSDT,Maximo:1.43,Actual:1.422,Retroceso:0.56%
2026-04-16 17:21:44,SOLUSDT,Maximo:89.9,Actual:89.03,Retroceso:0.97%
2026-04-16 17:21:44,LINKUSDT,Maximo:9.61,Actual:9.47,Retroceso:1.46%
2026-04-16 17:21:44,DOTUSDT,Maximo:1.343,Actual:1.325,Retroceso:1.34%
2026-04-16 17:21:44,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:22:14,SOLUSDT,Maximo:89.9,Actual:89.17,Retroceso:0.81%
2026-04-16 17:22:14,LINKUSDT,Maximo:9.61,Actual:9.49,Retroceso:1.25%
2026-04-16 17:22:14,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:22:14,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:22:46,SOLUSDT,Maximo:89.9,Actual:89.23,Retroceso:0.75%
2026-04-16 17:22:46,LINKUSDT,Maximo:9.61,Actual:9.5,Retroceso:1.14%
2026-04-16 17:22:46,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:22:46,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:23:17,SOLUSDT,Maximo:89.9,Actual:89.21,Retroceso:0.77%
2026-04-16 17:23:17,LINKUSDT,Maximo:9.61,Actual:9.49,Retroceso:1.25%
2026-04-16 17:23:17,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:23:17,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:23:47,SOLUSDT,Maximo:89.9,Actual:89.12,Retroceso:0.87%
2026-04-16 17:23:47,LINKUSDT,Maximo:9.61,Actual:9.48,Retroceso:1.35%
2026-04-16 17:23:47,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:23:47,NEARUSDT,Maximo:1.43,Actual:1.421,Retroceso:0.63%
2026-04-16 17:24:17,SOLUSDT,Maximo:89.9,Actual:89.1,Retroceso:0.89%
2026-04-16 17:24:17,LINKUSDT,Maximo:9.61,Actual:9.48,Retroceso:1.35%
2026-04-16 17:24:17,DOTUSDT,Maximo:1.343,Actual:1.326,Retroceso:1.27%
2026-04-16 17:24:17,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:24:48,SOLUSDT,Maximo:89.9,Actual:89.0,Retroceso:1.00%
2026-04-16 17:24:48,LINKUSDT,Maximo:9.61,Actual:9.47,Retroceso:1.46%
2026-04-16 17:24:48,DOTUSDT,Maximo:1.343,Actual:1.324,Retroceso:1.41%
2026-04-16 17:24:48,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:25:18,SOLUSDT,Maximo:89.9,Actual:88.99,Retroceso:1.01%
2026-04-16 17:25:18,LINKUSDT,Maximo:9.61,Actual:9.47,Retroceso:1.46%
2026-04-16 17:25:18,DOTUSDT,Maximo:1.343,Actual:1.323,Retroceso:1.49%
2026-04-16 17:25:18,NEARUSDT,Maximo:1.43,Actual:1.42,Retroceso:0.70%
2026-04-16 17:25:49,SOLUSDT,Maximo:89.9,Actual:88.94,Retroceso:1.07%
2026-04-16 17:25:49,LINKUSDT,Maximo:9.61,Actual:9.47,Retroceso:1.46%
2026-04-16 17:25:49,DOTUSDT,Maximo:1.343,Actual:1.323,Retroceso:1.49%
2026-04-16 17:25:49,NEARUSDT,Maximo:1.43,Actual:1.421,Retroceso:0.63%
2026-04-16 17:26:19,SOLUSDT,Maximo:89.9,Actual:88.94,Retroceso:1.07%
2026-04-16 17:26:19,LINKUSDT,Maximo:9.61,Actual:9.48,Retroceso:1.35%
2026-04-16 17:26:19,DOTUSDT,Maximo:1.343,Actual:1.324,Retroceso:1.41%
2026-04-16 17:26:19,NEARUSDT,Maximo:1.43,Actual:1.419,Retroceso:0.77%
2026-04-16 17:26:50,SOLUSDT,Maximo:89.9,Actual:88.91,Retroceso:1.10%
2026-04-16 17:26:50,LINKUSDT,Maximo:9.61,Actual:9.47,Retroceso:1.46%
2026-04-16 17:26:50,DOTUSDT,Maximo:1.343,Actual:1.322,Retroceso:1.56%
2026-04-16 17:26:50,NEARUSDT,Maximo:1.43,Actual:1.418,Retroceso:0.84%
2026-04-16 17:27:21,SOLUSDT,Maximo:89.9,Actual:88.89,Retroceso:1.12%
2026-04-16 17:27:21,LINKUSDT,Maximo:9.61,Actual:9.46,Retroceso:1.56%
2026-04-16 17:27:21,DOTUSDT,Maximo:1.343,Actual:1.323,Retroceso:1.49%
2026-04-16 17:27:21,NEARUSDT,Maximo:1.43,Actual:1.419,Retroceso:0.77%
2026-04-16 17:27:51,SOLUSDT,Maximo:89.9,Actual:88.93,Retroceso:1.08%
